title,href,url,description,keywords,length,audio_url,audio_url_wav
Fire Trucks Sirens 2,1494-Fire-Trucks-Sirens-2.html,https://soundbible.com/1494-Fire-Trucks-Sirens-2.html,Another great fire truck siren sound effect. Very loud siren sound effect. Fire truck leaving fire station for an emergency.,"['fire', 'firetruck', 'fireman', 'fire man', 'emergency management', 'police siren', 'ems', 'firetruck', 'fire engine', 'ambulance', 'police', '911', 'fire station', 'fire', 'firefighter', 'rescue', 'fire fighter', 'fire department', 'firefighting', 'fire rescue', 'fire equipment', 'emt', 'ladder truck']",,https://soundbible.com/mp3/Fire Trucks Sirens 2-SoundBible.com-19361847.mp3,https://soundbible.com/wav/Fire Trucks Sirens 2-SoundBible.com-19361847.wav
Screaming Hawk 3,1493-Screaming-Hawk-3.html,https://soundbible.com/1493-Screaming-Hawk-3.html,Perfect screaming hawk loud sound effect 3. Great nature sound effect.,"['eagle', 'hawk', 'bird', 'birds', 'bird call', 'eagle call', 'hawk call', 'nature', 'falcon', 'feathered creature', 'fowl', 'feathered', 'owl', 'falcon']",,https://soundbible.com/mp3/Screaming Hawk 3-SoundBible.com-1601270473.mp3,https://soundbible.com/wav/Screaming Hawk 3-SoundBible.com-1601270473.wav
Rocket Thrusters,1492-Rocket-Thrusters.html,https://soundbible.com/1492-Rocket-Thrusters.html,Rocket boosters on a spaceship blast off sound effect. This sound was requested by Donna Dayvis.,"['rocket', 'blast off', 'space ship', 'booster', 'firework', 'guided missile', 'intercontinental ballistic missile', 'missile', 'spacecraft', 'spaceship', 'torpedo', 'weapon', 'bomb', 'shooting']",,https://soundbible.com/mp3/Rocket Thrusters-SoundBible.com-1432176431.mp3,https://soundbible.com/wav/Rocket Thrusters-SoundBible.com-1432176431.wav
Zen Buddhist Temple Bell,1491-Zen-Buddhist-Temple-Bell.html,https://soundbible.com/1491-Zen-Buddhist-Temple-Bell.html,Another nice zen buddhist temple bell from the mountains. Very good sound.,"['temple', 'church', 'synagogue', 'bell', 'ring', 'gong', 'impact', 'ringing', 'big bell', 'large bell', 'huge bell', 'church bell', 'temple bell', 'zen bell', 'alarm', 'buzz', 'buzzer', 'carillon', 'chime', 'curfew', 'ding dong', 'dinger', 'gong', 'peal', 'ringer', 'siren', 'tintinnabulum', 'tocsin', 'toll', 'warning', 'bell', 'bong', 'boom', 'clang', 'dong', 'jingle', 'knell', 'sound', 'strike', 'tinkle', 'tintinnabulate', 'toll', 'zen', 'buddhist', 'zen buddhist']",,https://soundbible.com/mp3/Zen Buddhist Temple Bell-SoundBible.com-331362457.mp3,https://soundbible.com/wav/Zen Buddhist Temple Bell-SoundBible.com-331362457.wav
Spitfire,1490-Spitfire.html,https://soundbible.com/1490-Spitfire.html,Supermarine Spitfire is a British single-seat fighter aircraft used by the Royal Air Force and many other Allied countries throughout the Second World War. Requested by Ronnie Cairnduff.,"['fighter jet', 'spitfire', 'Second World War', 'WW 2', 'battle', 'supermarine spitfire', 'royal air force', 'allied plane', 'allied fighter plane', 'fighter plane', 'low pass', 'spitfire low pass', 'spit fire', 'spitfire flyby', 'spit fire flyby', 'spitfire plane', 'hurricane plane', 'spitfire v', 'spitfire rc']",,https://soundbible.com/mp3/Spitfire-SoundBible.com-1465520203.mp3,https://soundbible.com/wav/Spitfire-SoundBible.com-1465520203.wav
Large Angry Dog,1489-Large-Angry-Dog.html,https://soundbible.com/1489-Large-Angry-Dog.html,A very large angry dog growling and snarling. Pretty evil.,"['guard dog', 'attack dog', 'dog bite', 'dog', 'bark', 'bellow', 'gnarl', 'gnarr', 'grumble', 'grunt', 'howl', 'moan', 'roar', 'roll', 'rumble', 'snarl', 'bowwow', 'cur', 'doggy', 'fido', 'flea bag', 'hound', 'mans best friend', 'mongrel', 'mutt', 'pooch', 'pup', 'puppy', 'stray', 'tail wagger', 'affronted', 'annoyed', 'antagonized', 'bitter', 'chafed', 'choleric', 'convulsed', 'cross', 'displeased', 'enraged', 'exacerbated', 'exasperated', 'ferocious', 'fierce', 'fiery', 'fuming', 'furious', 'galled', 'hateful', 'ill tempered', 'impassioned', 'incensed', 'indignant', 'inflamed', 'infuriated', 'irascible', 'irate', 'ireful', 'irritable', 'irritated', 'maddened', 'nettled', 'offended', 'outraged', 'piqued', 'provoked', 'raging', 'resentful', 'riled', 'splenetic', 'sullen', 'tumultous', 'tumultuous', 'turbulent', 'uptight', 'vexed', 'wrathful']",,https://soundbible.com/mp3/Large Angry Dog-SoundBible.com-1015886858.mp3,https://soundbible.com/wav/Large Angry Dog-SoundBible.com-1015886858.wav
Angry Dog,1488-Angry-Dog.html,https://soundbible.com/1488-Angry-Dog.html,Very angry dog growling at someone or something. Could be a guard dog. Angry dog requested by calvin.,"['guard dog', 'dog', 'bark', 'gnarl', 'gnarr', 'grumble', 'grunt', 'howl', 'moan', 'roar', 'roll', 'rumble', 'snarl', 'bowwow', 'cur', 'doggy', 'fido', 'flea bag', 'hound', 'mans best friend', 'mongrel', 'mutt', 'pooch', 'pup', 'puppy', 'stray', 'tail wagger', 'affronted', 'annoyed', 'antagonized', 'bitter', 'chafed', 'choleric', 'convulsed', 'cross', 'displeased', 'enraged', 'exacerbated', 'exasperated', 'ferocious', 'fierce', 'fiery', 'fuming', 'furious', 'galled', 'hateful', 'ill tempered', 'impassioned', 'incensed', 'indignant', 'inflamed', 'infuriated', 'irascible', 'irate', 'ireful', 'irritable', 'irritated', 'maddened', 'nettled', 'offended', 'outraged', 'piqued', 'provoked', 'raging', 'resentful', 'riled', 'splenetic', 'sullen', 'tumultous', 'tumultuous', 'turbulent', 'uptight', 'vexed', 'wrathful']",,https://soundbible.com/mp3/Angry Dog-SoundBible.com-105246558.mp3,https://soundbible.com/wav/Angry Dog-SoundBible.com-105246558.wav
Eaglet Bird 2,1487-Eaglet-Bird-2.html,https://soundbible.com/1487-Eaglet-Bird-2.html,Sound of a young Eaglet Bird 2. Great nature or wilderness sound effect.,"['eagle', 'hawk', 'bird', 'birds', 'bird call', 'eagle call', 'hawk call', 'nature', 'falcon', 'feathered creature', 'fowl', 'feathered', 'owl', 'falcon']",,https://soundbible.com/mp3/Eaglet Bird 2-SoundBible.com-461002088.mp3,https://soundbible.com/wav/Eaglet Bird 2-SoundBible.com-461002088.wav
Black Crows Cawing,1486-Black-Crows-Cawing.html,https://soundbible.com/1486-Black-Crows-Cawing.html,Sound of 3 black crows cawing out in the middle of a field on a farm.,"['eagle', 'hawk', 'bird', 'birds', 'bird call', 'eagle call', 'hawk call', 'nature', 'falcon', 'feathered creature', 'fowl', 'feathered', 'owl', 'falcon', 'crow', 'crow caw', 'crow call', 'black crows']",,https://soundbible.com/mp3/Black Crows Cawing-SoundBible.com-597755904.mp3,https://soundbible.com/wav/Black Crows Cawing-SoundBible.com-597755904.wav
Tiger Growling,1485-Tiger-Growling.html,https://soundbible.com/1485-Tiger-Growling.html,Tiger Growling and snarling sound effect. Great precursor to a tiger roaring or similar. Could also be a monster sound.,"['lion roaring', 'lion', 'tiger', 'bear', 'bear growl', 'lion roar', 'tiger roar', 'gnarl', 'gnarr', 'grumble', 'grunt', 'howl', 'moan', 'roar', 'roll', 'rumble', 'snarl', 'bowwow', 'cur', 'doggy', 'fido', 'flea bag', 'hound', 'mans best friend', 'mongrel', 'mutt', 'pooch', 'pup', 'puppy', 'stray', 'tail wagger', 'affronted', 'annoyed', 'antagonized', 'bitter', 'chafed', 'choleric', 'convulsed', 'cross', 'displeased', 'enraged', 'exacerbated', 'exasperated', 'ferocious', 'fierce', 'fiery', 'fuming', 'furious', 'galled', 'hateful', 'ill tempered', 'impassioned', 'incensed', 'indignant', 'inflamed', 'infuriated', 'irascible', 'irate', 'ireful', 'irritable', 'irritated', 'maddened', 'nettled', 'offended', 'outraged', 'piqued', 'provoked', 'raging', 'resentful', 'riled', 'splenetic', 'sullen', 'tumultous', 'tumultuous', 'turbulent', 'uptight', 'vexed', 'wrathful']",,https://soundbible.com/mp3/Tiger Growling-SoundBible.com-258880045.mp3,https://soundbible.com/wav/Tiger Growling-SoundBible.com-258880045.wav
Cardinal Bird Song,1484-Cardinal-Bird-Song.html,https://soundbible.com/1484-Cardinal-Bird-Song.html,Sound of a cardinal bird singing a song in the back yard. Very clean cardinal bird song.,"['bird', 'birds', 'bird call', 'cardinal', 'singing', 'cardinal bird song', 'cardinal bird', 'song', 'bird song', 'cardinal']",,https://soundbible.com/mp3/Cardinal Bird Song-SoundBible.com-2059578099.mp3,https://soundbible.com/wav/Cardinal Bird Song-SoundBible.com-2059578099.wav
Lion Growling,1483-Lion-Growling.html,https://soundbible.com/1483-Lion-Growling.html,Lion Growling and snarling sound effect. Great precursor to a lion roaring or similar. Could also be a monster sound.,"['lion roaring', 'lion', 'tiger', 'bear', 'bear growl', 'lion roar', 'tiger roar', 'gnarl', 'gnarr', 'grumble', 'grunt', 'howl', 'moan', 'roar', 'roll', 'rumble', 'snarl', 'bowwow', 'cur', 'doggy', 'fido', 'flea bag', 'hound', 'mans best friend', 'mongrel', 'mutt', 'pooch', 'pup', 'puppy', 'stray', 'tail wagger', 'affronted', 'annoyed', 'antagonized', 'bitter', 'chafed', 'choleric', 'convulsed', 'cross', 'displeased', 'enraged', 'exacerbated', 'exasperated', 'ferocious', 'fierce', 'fiery', 'fuming', 'furious', 'galled', 'hateful', 'ill tempered', 'impassioned', 'incensed', 'indignant', 'inflamed', 'infuriated', 'irascible', 'irate', 'ireful', 'irritable', 'irritated', 'maddened', 'nettled', 'offended', 'outraged', 'piqued', 'provoked', 'raging', 'resentful', 'riled', 'splenetic', 'sullen', 'tumultous', 'tumultuous', 'turbulent', 'uptight', 'vexed', 'wrathful']",,https://soundbible.com/mp3/Lion Growling-SoundBible.com-657113062.mp3,https://soundbible.com/wav/Lion Growling-SoundBible.com-657113062.wav
Frying Chicken,1482-Frying-Chicken.html,https://soundbible.com/1482-Frying-Chicken.html,Sound of chicken frying in a pan. Great sizzle sizzle. Request from Marilyn.,"['broil', 'brown', 'buzz', 'cook', 'crackle', 'fizz', 'fizzle', 'frizzle', 'grill', 'roast', 'sear', 'sibilate', 'sputter', 'swish', 'wheeze', 'whisper', 'whiz', 'cooking', 'kitchen', 'frying pan', 'cooking chicken', 'fast food', 'restaurant', 'bar', 'cafeteria', 'caf�', 'canteen', 'chophouse', 'coffee shop', 'diner', 'dining room', 'dive', 'doughtnut shop', 'drive in', 'eatery', 'eating house', 'eating place', 'fast food place', 'greasy spoon', 'grill', 'hamburger stand', 'hashery', 'hideaway', 'hotdog stand', 'inn', 'joint', 'luncheonette', 'lunchroom']",,https://soundbible.com/mp3/Frying Chicken-SoundBible.com-1059060812.mp3,https://soundbible.com/wav/Frying Chicken-SoundBible.com-1059060812.wav
Hawk Call 2x,1481-Hawk-Call-2x.html,https://soundbible.com/1481-Hawk-Call-2x.html,Nice clean hawk call or hawk sound effect for bird lovers. Call 2x.,"['eagle', 'hawk', 'bird', 'birds', 'bird call', 'eagle call', 'hawk call', 'nature', 'falcon', 'feathered creature', 'fowl', 'feathered', 'owl', 'falcon']",,https://soundbible.com/mp3/Hawk Call 2x-SoundBible.com-1697796838.mp3,https://soundbible.com/wav/Hawk Call 2x-SoundBible.com-1697796838.wav
Chicken Frying,1480-Chicken-Frying.html,https://soundbible.com/1480-Chicken-Frying.html,Chicken Frying in a pan sound effect. Great sizzle sizzle. Request from Marilyn.,"['broil', 'brown', 'buzz', 'cook', 'crackle', 'fizz', 'fizzle', 'frizzle', 'grill', 'roast', 'sear', 'sibilate', 'sputter', 'swish', 'wheeze', 'whisper', 'whiz', 'cooking', 'kitchen', 'frying pan', 'cooking chicken', 'fast food', 'restaurant', 'bar', 'cafeteria', 'caf�', 'canteen', 'chophouse', 'coffee shop', 'diner', 'dining room', 'dive', 'doughtnut shop', 'drive in', 'eatery', 'eating house', 'eating place', 'fast food place', 'greasy spoon', 'grill', 'hamburger stand', 'hashery', 'hideaway', 'hotdog stand', 'inn', 'joint', 'luncheonette', 'lunchroom']",,https://soundbible.com/mp3/Chicken Frying-SoundBible.com-2102560958.mp3,https://soundbible.com/wav/Chicken Frying-SoundBible.com-2102560958.wav
Splitting Wood,1479-Splitting-Wood.html,https://soundbible.com/1479-Splitting-Wood.html,Sound of someone splitting wood or chopping wood with an axe. requested by mel francis,"['chopping', 'axe', 'cleave', 'clip', 'cube', 'dice', 'divide', 'fell', 'fragment', 'hack', 'hackle', 'hash', 'hew', 'lop', 'mangle', 'mince', 'sever', 'shear', 'slash', 'truncate', 'whack', 'birler', 'bucker', 'cruiser', 'feller', 'logger', 'lumber cutter', 'lumberman', 'timber cruiser', 'lumberjack']",,https://soundbible.com/mp3/Splitting Wood-SoundBible.com-472830800.mp3,https://soundbible.com/wav/Splitting Wood-SoundBible.com-472830800.wav
Eaglet Bird,1478-Eaglet-Bird.html,https://soundbible.com/1478-Eaglet-Bird.html,Sound of a young Eaglet Bird. Great nature or wilderness sound effect.,"['eagle', 'hawk', 'bird', 'birds', 'bird call', 'eagle call', 'hawk call', 'nature', 'falcon', 'feathered creature', 'fowl', 'feathered', 'owl', 'falcon']",,https://soundbible.com/mp3/Eaglet Bird-SoundBible.com-1863383923.mp3,https://soundbible.com/wav/Eaglet Bird-SoundBible.com-1863383923.wav
Zen Temple Bell,1477-Zen-Temple-Bell.html,https://soundbible.com/1477-Zen-Temple-Bell.html,Nice zen buddhist temple bell from the mountains. Very good sound.,"['temple', 'church', 'synagogue', 'bell', 'ring', 'gong', 'impact', 'ringing', 'big bell', 'large bell', 'huge bell', 'church bell', 'temple bell', 'zen bell', 'alarm', 'buzz', 'buzzer', 'carillon', 'chime', 'curfew', 'ding dong', 'dinger', 'gong', 'peal', 'ringer', 'siren', 'tintinnabulum', 'tocsin', 'toll', 'warning', 'bell', 'bong', 'boom', 'clang', 'dong', 'jingle', 'knell', 'sound', 'strike', 'tinkle', 'tintinnabulate', 'toll', 'zen', 'buddhist', 'zen buddhist']",,https://soundbible.com/mp3/Zen Temple Bell-SoundBible.com-2070036999.mp3,https://soundbible.com/wav/Zen Temple Bell-SoundBible.com-2070036999.wav
Dog Growl Then Bark,1476-Dog-Growl-Then-Bark.html,https://soundbible.com/1476-Dog-Growl-Then-Bark.html,Sound of a dog or large cat growling and then barking.,"['guard dog', 'attack dog', 'dog bite', 'dog', 'bark', 'gnarl', 'gnarr', 'grumble', 'grunt', 'howl', 'moan', 'roar', 'roll', 'rumble', 'snarl', 'bowwow', 'cur', 'doggy', 'fido', 'flea bag', 'hound', 'mans best friend', 'mongrel', 'mutt', 'pooch', 'pup', 'puppy', 'stray', 'tail wagger', 'affronted', 'annoyed', 'antagonized', 'bitter', 'chafed', 'choleric', 'convulsed', 'cross', 'displeased', 'enraged', 'exacerbated', 'exasperated', 'ferocious', 'fierce', 'fiery', 'fuming', 'furious', 'galled', 'hateful', 'ill tempered', 'impassioned', 'incensed', 'indignant', 'inflamed', 'infuriated', 'irascible', 'irate', 'ireful', 'irritable', 'irritated', 'maddened', 'nettled', 'offended', 'outraged', 'piqued', 'provoked', 'raging', 'resentful', 'riled', 'splenetic', 'sullen', 'tumultous', 'tumultuous', 'turbulent', 'uptight', 'vexed', 'wrathful']",,https://soundbible.com/mp3/Dog Growl Then Bark-SoundBible.com-224495057.mp3,https://soundbible.com/wav/Dog Growl Then Bark-SoundBible.com-224495057.wav
Best Cardinal Bird Lazy,1475-Best-Cardinal-Bird-Lazy.html,https://soundbible.com/1475-Best-Cardinal-Bird-Lazy.html,The sound of a cardinal bird call a little more lazy than the others.,"['bird', 'birds', 'bird call', 'cardinal', 'singing', 'cardinal bird song', 'cardinal bird', 'song', 'bird song', 'cardinal']",,https://soundbible.com/mp3/Best Cardinal Bird Lazy-SoundBible.com-1098288881.mp3,https://soundbible.com/wav/Best Cardinal Bird Lazy-SoundBible.com-1098288881.wav
Temple Bell Bigger,1474-Temple-Bell-Bigger.html,https://soundbible.com/1474-Temple-Bell-Bigger.html,Great sound of a temple bell. This is the largest of 3 recorded. This sound was requested by dj sachin.,"['temple', 'church', 'synagogue', 'bell', 'ring', 'gong', 'impact', 'ringing', 'big bell', 'large bell', 'huge bell', 'church bell', 'temple bell', 'zen bell', 'alarm', 'buzz', 'buzzer', 'carillon', 'chime', 'curfew', 'ding dong', 'dinger', 'gong', 'peal', 'ringer', 'siren', 'tintinnabulum', 'tocsin', 'toll', 'warning', 'bell', 'bong', 'boom', 'clang', 'dong', 'jingle', 'knell', 'sound', 'strike', 'tinkle', 'tintinnabulate', 'toll']",,https://soundbible.com/mp3/Temple Bell Bigger-SoundBible.com-1940249027.mp3,https://soundbible.com/wav/Temple Bell Bigger-SoundBible.com-1940249027.wav
Camera Flash,1473-Camera-Flash.html,https://soundbible.com/1473-Camera-Flash.html,Great camera flash sound effect from the people at SoundBible.com this sound is great for a photo scene.,"['camera flash', 'flash', 'camera', '35mm', 'Kodak', 'Polaroid', 'camcorder', 'video camera', 'photographic', 'photograph', 'cameraman', 'paparazzi', 'shutter', 'shutter click', 'flashing', 'paparazzi', 'nikon', 'canon', 'digital camera', 'celebrity', 'photo', 'photography', 'model']",,https://soundbible.com/mp3/Camera Flash-SoundBible.com-1405282210.mp3,https://soundbible.com/wav/Camera Flash-SoundBible.com-1405282210.wav
Depth Charge,1472-Depth-Charge.html,https://soundbible.com/1472-Depth-Charge.html,"Large depth charge. WWII explosions. Cannons, guns, depth charges. Bombs requested by Robert","['grenade', 'aerial bomb', 'antipersonnel bomb', 'bomb', 'bombshell', 'carcass', 'concussion grenade', 'depth bomb', 'depth charge', 'fire bomb', 'gas grenade', 'hand grenade', 'incendiary bomb', 'incendiary grenade', 'infernal machine', 'petard', 'tear-gas grenade', 'time bomb', 'wall grenade', 'explosive', 'fireball', 'missile', 'pineapple', 'shell']",,https://soundbible.com/mp3/Depth Charge-SoundBible.com-320539466.mp3,https://soundbible.com/wav/Depth Charge-SoundBible.com-320539466.wav
Parakeet Talking,1471-Parakeet-Talking.html,https://soundbible.com/1471-Parakeet-Talking.html,Parakeets talking sound effects. 2 parakeets chatting it up in someones house or a forest. Sound was requested by anonymous submitter.,"['parakeet talking', 'cockatiel', 'bird', 'cockatiel talking', 'parakeet singing', 'cockatiel singing', 'cockatiel music', 'cockatiel bird', 'pet bird', 'bird pet', 'pet', 'animal', 'nature', 'jungle', 'forest', 'parakeets talking', 'parakeets']",,https://soundbible.com/mp3/Parakeet Talking-SoundBible.com-1998259914.mp3,https://soundbible.com/wav/Parakeet Talking-SoundBible.com-1998259914.wav
